movieId,title,genres,avg_rating,rating_count,tmdbId,all_tags,content_text
75446,Little Ashes (2008),Drama,2.5,1.0,31299.0,,drama little ashes
75803,Our Family Wedding (2010),Comedy,1.5,1.0,34563.0,,comedy our family wedding
75805,"Bounty Hunter, The (2010)",Action|Comedy|Romance,2.75,6.0,27573.0,,"actioncomedyromance bounty hunter, the"
75813,Leaves of Grass (2009),Comedy|Crime|Drama|Thriller,3.1666666666666665,3.0,12834.0,,comedycrimedramathriller leaves of grass
75816,Women in Trouble (2009),Comedy,2.0,1.0,31723.0,,comedy women in trouble
75947,Mondo Cane (1962),Documentary,2.0,1.0,32688.0,,documentary mondo cane
75985,Repo Men (2010),Action|Sci-Fi|Thriller,3.5,6.0,31867.0,,actionsci-fithriller repo men
76030,Case 39 (2009),Horror|Thriller,0.5,1.0,28355.0,,horrorthriller case 39
76054,Oceans (Océans) (2009),Documentary|Drama,4.0,1.0,36970.0,,documentarydrama oceans (océans)
76060,"Slammin' Salmon, The (2009)",Comedy,3.5,2.0,34423.0,,"comedy slammin' salmon, the"
76077,Hot Tub Time Machine (2010),Comedy|Sci-Fi,3.3,15.0,23048.0,,comedysci-fi hot tub time machine
76091,Mother (Madeo) (2009),Crime|Drama|Mystery|Thriller,5.0,1.0,30018.0,,crimedramamysterythriller mother (madeo)
76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX,3.943396226415094,53.0,10191.0,,adventureanimationchildrenfantasyimax how to train your dragon
76143,"Bone Man, The (Der Knochenmann) (2009)",Crime|Thriller,4.5,1.0,21467.0,,"crimethriller bone man, the (der knochenmann)"
76173,Micmacs (Micmacs à tire-larigot) (2009),Comedy|Crime,3.75,2.0,27936.0,,comedycrime micmacs (micmacs à tire-larigot)
76175,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy,2.3076923076923075,13.0,18823.0,,actionadventuredramafantasy clash of the titans
76251,Kick-Ass (2010),Action|Comedy,3.6511627906976742,43.0,23483.0,,actioncomedy kick-ass
76293,Date Night (2010),Action|Comedy|Romance,3.3181818181818183,11.0,35056.0,,actioncomedyromance date night
76301,"Emperor's New Groove 2: Kronk's New Groove, The (2005)",Animation|Children|Comedy|Romance,4.5,1.0,13417.0,,"animationchildrencomedyromance emperor's new groove 2: kronk's new groove, the"
76738,Steam of Life (Miesten vuoro) (2010),Documentary,3.5,1.0,52903.0,,documentary steam of life (miesten vuoro)
76743,Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y Filemón) (2003),Action|Adventure|Comedy,3.5,1.0,8980.0,,actionadventurecomedy mortadelo & filemon: the big adventure (la gran aventura de mortadelo y filemón)
76751,American Drug War: The Last White Hope (2007),Crime|Documentary,3.0,1.0,25572.0,,crimedocumentary american drug war: the last white hope
76763,"Runaways, The (2010)",Drama|Musical,3.5,1.0,27586.0,,"dramamusical runaways, the"
77177,Wild China (2008),Documentary,4.0,1.0,141714.0,,documentary wild china
77191,Death at a Funeral (2010),Comedy,3.25,2.0,34803.0,,comedy death at a funeral
77201,Valhalla Rising (2009),Action|Drama|War,2.5,1.0,37861.0,,actiondramawar valhalla rising
77206,Diary of a Wimpy Kid (2010),Children|Comedy,3.5,1.0,33217.0,,childrencomedy diary of a wimpy kid
77233,"Union: The Business Behind Getting High, The (2007)",Comedy|Documentary,3.5,1.0,36443.0,,"comedydocumentary union: the business behind getting high, the"
77266,Disgrace (2008),Drama,3.5,1.0,12411.0,,drama disgrace
77364,"Losers, The (2010)",Action|Adventure|Drama|Mystery|Thriller,3.0,3.0,34813.0,,"actionadventuredramamysterythriller losers, the"
77414,"Last Song, The (2010)",Drama|Romance,3.5,1.0,35690.0,,"dramaromance last song, the"
77421,Cyrus (2010),Comedy|Drama|Romance,2.5,1.0,39053.0,,comedydramaromance cyrus
77427,"Human Centipede, The (First Sequence) (2009)",Horror,0.5,1.0,37169.0,,"horror human centipede, the (first sequence)"
77455,Exit Through the Gift Shop (2010),Comedy|Documentary,4.038461538461538,13.0,39452.0,,comedydocumentary exit through the gift shop
77561,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX,3.5106382978723403,47.0,10138.0,,actionadventuresci-fithrillerimax iron man 2
77667,MacGruber (2010),Action|Comedy,3.0,1.0,37931.0,,actioncomedy macgruber
77688,Three Men and a Cradle (3 hommes et un couffin) (1985),Comedy,4.5,1.0,4180.0,,comedy three men and a cradle (3 hommes et un couffin)
77709,"Sky Crawlers, The (Sukai kurora) (2008)",Adventure|Animation|Drama,2.5,1.0,15877.0,,"adventureanimationdrama sky crawlers, the (sukai kurora)"
77795,Cargo (2009),Sci-Fi,3.5,1.0,34069.0,,sci-fi cargo
77798,"Nightmare on Elm Street, A (2010)",Fantasy|Horror|Thriller,1.25,2.0,23437.0,,"fantasyhorrorthriller nightmare on elm street, a"
77800,Four Lions (2010),Comedy|Drama,4.0,5.0,37495.0,,comedydrama four lions
77841,St Trinian's 2: The Legend of Fritton's Gold (2009),Adventure|Comedy,2.0,1.0,37565.0,,adventurecomedy st trinian's 2: the legend of fritton's gold
77846,12 Angry Men (1997),Crime|Drama,5.0,1.0,12219.0,,crimedrama 12 angry men
77866,Robin Hood (2010),Action|Adventure|Drama|Romance|War,3.1666666666666665,6.0,20662.0,,actionadventuredramaromancewar robin hood
77881,Lovers & Leavers (Kuutamolla) (2002),Drama|Romance,3.5,1.0,21245.0,,dramaromance lovers & leavers (kuutamolla)
77893,Merantau (2009),Action|Drama,4.0,1.0,34626.0,,actiondrama merantau
77931,Stingray Sam (2009),Comedy|Musical|Sci-Fi|Western,4.0,1.0,37511.0,,comedymusicalsci-fiwestern stingray sam
78034,Cemetery Junction (2010),Comedy|Drama|Romance,3.5,1.0,36801.0,,comedydramaromance cemetery junction
78039,Blue Valentine (2010),Drama|Romance,2.8,5.0,46705.0,,dramaromance blue valentine
78041,Killers (2010),Action|Comedy,2.25,2.0,37821.0,,actioncomedy killers
78088,Buried (2010),Mystery|Thriller,3.5,4.0,26388.0,,mysterythriller buried
78103,Shake Hands with the Devil (2007),Drama|War,2.5,1.0,30527.0,,dramawar shake hands with the devil
78105,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX,2.8846153846153846,13.0,9543.0,,actionadventurefantasyromanceimax prince of persia: the sands of time
78116,Please Give (2010),Comedy|Drama,3.5,1.0,40247.0,,comedydrama please give
78142,Baarìa (2009),Comedy|Drama|War,4.5,1.0,25846.0,,comedydramawar baarìa
78160,Ricky Gervais Live: Animals (2003),Comedy,3.5,1.0,198306.0,,comedy ricky gervais live: animals
78174,Sex and the City 2 (2010),Comedy|Drama|Romance,1.0,2.0,37786.0,,comedydramaromance sex and the city 2
78209,Get Him to the Greek (2010),Comedy,3.55,10.0,32823.0,,comedy get him to the greek
78218,Unthinkable (2010),Drama|Thriller,3.0,1.0,38199.0,,dramathriller unthinkable
78264,"Back-up Plan, The (2010)",Comedy|Romance,3.0,1.0,34806.0,,"comedyromance back-up plan, the"
78266,Splice (2009),Horror|Sci-Fi|Thriller,3.5,3.0,37707.0,,horrorsci-fithriller splice
78316,Letters to Juliet (2010),Drama|Romance,2.8333333333333335,3.0,37056.0,,dramaromance letters to juliet
78349,Exam (2009),Mystery|Thriller,3.8,5.0,29917.0,,mysterythriller exam
78467,Jonah Hex (2010),Action|Drama|Thriller|Western,1.875,4.0,20533.0,,actiondramathrillerwestern jonah hex
78469,"A-Team, The (2010)",Action|Comedy|Thriller,3.1470588235294117,17.0,34544.0,,"actioncomedythriller a-team, the"
78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,4.109090909090909,55.0,10193.0,,adventureanimationchildrencomedyfantasyimax toy story 3
78544,Ricky Gervais Live 3: Fame (2007),Comedy,3.0,1.0,198308.0,,comedy ricky gervais live 3: fame
78574,Winter's Bone (2010),Drama|Thriller,3.4375,8.0,39013.0,,dramathriller winter's bone
78620,"Scalphunters, The (1968)",Comedy|Western,4.5,1.0,32068.0,,"comedywestern scalphunters, the"
78626,Barking Dogs Never Bite (Flandersui gae) (2000),Comedy|Horror,3.5,1.0,21531.0,,comedyhorror barking dogs never bite (flandersui gae)
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,3.5714285714285716,7.0,10192.0,,adventureanimationchildrencomedyfantasyimax shrek forever after (a.k.a. shrek: the final chapter)
78703,TiMER (2009),Comedy|Drama|Fantasy|Romance,3.75,2.0,39545.0,,comedydramafantasyromance timer
78746,Best Worst Movie (2009),Documentary,4.0,1.0,40819.0,,documentary best worst movie
78772,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX,2.45,10.0,24021.0,,"fantasyromancethrillerimax twilight saga: eclipse, the"
78836,Enter the Void (2009),Drama,5.0,2.0,34647.0,,drama enter the void
78893,"Last Airbender, The (2010)",Action|Adventure|Fantasy,1.9166666666666667,6.0,10196.0,,"actionadventurefantasy last airbender, the"
78959,Endgame (2009),Drama,3.0,1.0,15102.0,,drama endgame
79006,Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),Documentary,4.5,1.0,76180.0,,documentary empire of dreams: the story of the 'star wars' trilogy
79008,South Park: Imaginationland (2008),Animation|Comedy|Fantasy,4.0,8.0,16023.0,,animationcomedyfantasy south park: imaginationland
79057,Predators (2010),Action|Sci-Fi|Thriller,3.3,10.0,34851.0,,actionsci-fithriller predators
79073,When You're Strange (2009),Documentary,4.0,1.0,37659.0,,documentary when you're strange
79091,Despicable Me (2010),Animation|Children|Comedy|Crime,3.6842105263157894,38.0,20352.0,,animationchildrencomedycrime despicable me
79132,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,4.066433566433567,143.0,27205.0,action alternate reality leonardo dicaprio sci-fi thought-provoking visually appealing dreamlike surreal big budget clever complicated dead wife great soundtrack heist intellectual mindfuck philosophy psychological psychology suspense cerebral,actioncrimedramamysterysci-fithrillerimax inception action alternate reality leonardo dicaprio sci-fi thought-provoking visually appealing dreamlike surreal big budget clever complicated dead wife great soundtrack heist intellectual mindfuck philosophy psychological psychology suspense cerebral
79134,Grown Ups (2010),Comedy,3.45,10.0,38365.0,,comedy grown ups
79139,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy,3.45,10.0,27022.0,,"actionadventurechildrencomedyfantasy sorcerer's apprentice, the"
79185,Knight and Day (2010),Action|Comedy|Romance,3.4166666666666665,6.0,37834.0,,actioncomedyromance knight and day
79224,"Karate Kid, The (2010)",Action|Children|Drama,2.5,8.0,38575.0,,"actionchildrendrama karate kid, the"
79242,"Kids Are All Right, The (2010)",Comedy|Drama,2.9166666666666665,6.0,39781.0,,"comedydrama kids are all right, the"
79251,"Serbian Film, A (Srpski film) (2010)",Horror|Thriller,2.25,2.0,73861.0,,"horrorthriller serbian film, a (srpski film)"
79259,Cherrybomb (2009),Drama|Thriller,2.5,1.0,40850.0,,dramathriller cherrybomb
79274,Batman: Under the Red Hood (2010),Action|Animation,3.6666666666666665,3.0,40662.0,,actionanimation batman: under the red hood
79293,Salt (2010),Action|Thriller,2.966666666666667,15.0,27576.0,,actionthriller salt
79299,"No. 1 Ladies' Detective Agency, The (2008)",Comedy|Crime|Mystery,3.0,1.0,,,"comedycrimemystery no. 1 ladies' detective agency, the"
79333,Watch Out for the Automobile (Beregis avtomobilya) (1966),Comedy|Crime|Romance,4.0,1.0,39768.0,,comedycrimeromance watch out for the automobile (beregis avtomobilya)
79357,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi,4.142857142857143,7.0,31011.0,,dramafantasyromancesci-fi mr. nobody
79428,Dinner for Schmucks (2010),Comedy,3.2857142857142856,7.0,38778.0,,comedy dinner for schmucks
79501,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka) (2002),Crime|Drama|Thriller,4.0,1.0,36274.0,,crimedramathriller deadly outlaw: rekka (a.k.a. violent fire) (jitsuroku andô noboru kyôdô-den: rekka)
79536,Hellsinki (Rööperi) (2009),Crime,3.0,1.0,25335.0,,crime hellsinki (rööperi)
79553,Ip Man 2 (2010),Action,3.0,5.0,37472.0,,action ip man 2
79572,Ramona and Beezus (2010),Children|Comedy,2.5,1.0,38843.0,,childrencomedy ramona and beezus
79590,"Rebound, The (2009)",Comedy|Romance,2.5,1.0,24122.0,,"comedyromance rebound, the"
79592,"Other Guys, The (2010)",Action|Comedy,3.261904761904762,21.0,27581.0,,"actioncomedy other guys, the"
79677,"Two Escobars, The (2010)",Crime|Documentary,3.5,1.0,53190.0,,"crimedocumentary two escobars, the"
79684,Paper Man (2009),Comedy|Drama,4.0,1.0,39414.0,,comedydrama paper man
79695,"Expendables, The (2010)",Action|Adventure|Thriller,3.0588235294117645,17.0,27578.0,,"actionadventurethriller expendables, the"
79702,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,3.7045454545454546,44.0,22538.0,geeky michael cera stylized video games,actioncomedyfantasymusicalromance scott pilgrim vs. the world geeky michael cera stylized video games
79798,I Killed My Mother (J'ai tué ma mère) (2009),Drama,3.5,2.0,26280.0,,drama i killed my mother (j'ai tué ma mère)
79868,Heartless (2009),Fantasy|Horror|Mystery|Thriller,2.5,1.0,38150.0,,fantasyhorrormysterythriller heartless
79879,Piranha (Piranha 3D) (2010),Action|Horror|Thriller,2.1666666666666665,3.0,43593.0,,actionhorrorthriller piranha (piranha 3d)
79895,"Extraordinary Adventures of Adèle Blanc-Sec, The (2010)",Action|Adventure|Fantasy|Mystery,2.5,1.0,35552.0,,"actionadventurefantasymystery extraordinary adventures of adèle blanc-sec, the"
79897,Get Low (2009),Comedy|Drama|Mystery,5.0,1.0,44718.0,,comedydramamystery get low
79946,"Joneses, The (2009)",Comedy|Drama,3.5,1.0,41479.0,,"comedydrama joneses, the"
80083,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),Action|Adventure|Animation|Fantasy|Sci-Fi,4.0,1.0,28609.0,,actionadventureanimationfantasysci-fi dragon ball z: dead zone (doragon bôru z 1: ora no gohan wo kaese)
80094,"Last Exorcism, The (2010)",Horror|Thriller,4.0,1.0,38358.0,,"horrorthriller last exorcism, the"
80124,Sisters (Syostry) (2001),Action|Crime|Drama,5.0,1.0,49943.0,,actioncrimedrama sisters (syostry)
80126,"American, The (2010)",Drama|Thriller,2.625,4.0,27579.0,,"dramathriller american, the"
80139,Jackass 2.5 (2007),Comedy|Documentary,4.166666666666667,3.0,14158.0,,comedydocumentary jackass 2.5
80162,"Horde, The (La Horde) (2009)",Action|Horror|Thriller,2.5,1.0,37905.0,,"actionhorrorthriller horde, the (la horde)"
80166,"Switch, The (2010)",Comedy|Romance,2.6666666666666665,6.0,41210.0,,"comedyromance switch, the"
80219,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,3.25,12.0,23631.0,,actionadventurecomedycrimethriller machete
80241,Going the Distance (2010),Comedy|Romance,3.1666666666666665,3.0,38073.0,,comedyromance going the distance
80363,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,3.142857142857143,7.0,35791.0,,actionhorrorsci-fithrillerimax resident evil: afterlife
80454,Princess (Prinsessa) (2010),Drama,2.5,1.0,60678.0,,drama princess (prinsessa)
80463,"Social Network, The (2010)",Drama,3.8859649122807016,57.0,37799.0,good dialogue loneliness witty,"drama social network, the good dialogue loneliness witty"
80478,"Man Vanishes, A (Ningen Johatsu) (1967)",Documentary|Drama|Mystery,4.0,1.0,85692.0,,"documentarydramamystery man vanishes, a (ningen johatsu)"
80489,"Town, The (2010)",Crime|Drama|Thriller,3.9545454545454546,22.0,23168.0,crime fbi romance too much love interest,"crimedramathriller town, the crime fbi romance too much love interest"
80549,Easy A (2010),Comedy|Romance,3.7962962962962963,27.0,37735.0,,comedyromance easy a
80551,Eat Pray Love (2010),Drama|Romance,3.5,2.0,38167.0,,dramaromance eat pray love
80553,Howl (2010),Drama,3.5,1.0,38568.0,,drama howl
80572,I'm Still Here (2010),Comedy|Drama,4.0,1.0,43939.0,,comedydrama i'm still here
80584,"Patrik Age 1.5 (Patrik 1,5) (2008)",Comedy|Drama|Romance,4.0,1.0,15179.0,,"comedydramaromance patrik age 1.5 (patrik 1,5)"
80586,Flipped (2010),Comedy|Drama|Romance,3.8333333333333335,3.0,43949.0,,comedydramaromance flipped
80590,Wall Street: Money Never Sleeps (2010),Drama,3.1666666666666665,3.0,33909.0,,drama wall street: money never sleeps
80615,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX,4.0,2.0,41216.0,,adventureanimationfantasyimax legend of the guardians: the owls of ga'hoole
80693,It's Kind of a Funny Story (2010),Comedy|Drama,3.1875,8.0,43923.0,,comedydrama it's kind of a funny story
80727,Middle Men (2009),Comedy|Crime|Drama,3.25,2.0,38842.0,,comedycrimedrama middle men
80748,Alice in Wonderland (1933),Adventure|Children|Fantasy,4.0,1.0,25694.0,,adventurechildrenfantasy alice in wonderland
80831,Let Me In (2010),Drama|Horror|Mystery,3.857142857142857,7.0,41402.0,,dramahorrormystery let me in
80834,Sintel (2010),Animation|Fantasy,3.5,1.0,45745.0,adventure animation fantasy,animationfantasy sintel adventure animation fantasy
80839,Secretariat (2010),Adventure|Drama,2.5,1.0,39486.0,,adventuredrama secretariat
80846,Devil (2010),Horror|Mystery|Thriller,3.25,2.0,44040.0,,horrormysterythriller devil
80858,You Again (2010),Comedy,3.5,1.0,38303.0,,comedy you again
80860,Life as We Know It (2010),Comedy|Romance,3.0,6.0,38408.0,,comedyromance life as we know it
80862,Catfish (2010),Documentary|Mystery,3.6666666666666665,3.0,42296.0,,documentarymystery catfish
80864,You Will Meet a Tall Dark Stranger (2010),Comedy|Romance,3.5,1.0,38031.0,,comedyromance you will meet a tall dark stranger
80880,Stone (2010),Drama|Thriller,3.25,2.0,44113.0,,dramathriller stone
80906,Inside Job (2010),Documentary,4.291666666666667,12.0,44639.0,business corruption economics investor corruption politics truth,documentary inside job business corruption economics investor corruption politics truth
80917,Monsters (2010),Drama|Sci-Fi,3.5,1.0,43933.0,,dramasci-fi monsters
80969,Never Let Me Go (2010),Drama|Romance|Sci-Fi,4.0,3.0,42188.0,,dramaromancesci-fi never let me go
81018,"Illusionist, The (L'illusionniste) (2010)",Animation,3.0,3.0,41201.0,,"animation illusionist, the (l'illusionniste)"
81087,Luck by Chance (2009),Drama,4.5,1.0,16344.0,,drama luck by chance
81132,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,3.75,2.0,45649.0,,actionadventurecomedycrimedramafilm-noirhorrormysterythrillerwestern rubber
81156,Jackass 3D (2010),Action|Comedy|Documentary,3.9166666666666665,6.0,16290.0,,actioncomedydocumentary jackass 3d
81158,Restrepo (2010),Documentary|War,3.1666666666666665,3.0,39312.0,american idolatry,documentarywar restrepo american idolatry
81191,Waiting for 'Superman' (2010),Documentary,4.0,1.0,39440.0,,documentary waiting for 'superman'
81229,Red (2010),Action|Comedy,3.5,20.0,39514.0,,actioncomedy red
81257,In a Better World (Hævnen) (2010),Drama,3.5,1.0,44716.0,,drama in a better world (hævnen)
81383,Heartbreaker (L'Arnacoeur) (2010),Comedy|Romance,2.5,1.0,41211.0,,comedyromance heartbreaker (l'arnacoeur)
81417,Paranormal Activity 2 (2010),Horror|IMAX,3.7,5.0,41436.0,,horrorimax paranormal activity 2
81456,Heartbeats (Les amours imaginaires) (2010),Drama|Romance,3.0,2.0,51241.0,,dramaromance heartbeats (les amours imaginaires)
81512,Hereafter (2010),Drama|Fantasy,4.0,1.0,44603.0,,dramafantasy hereafter
81520,Undisputed III: Redemption (2010),Action|Crime|Drama,4.0,1.0,38234.0,,actioncrimedrama undisputed iii: redemption
81535,Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller,4.5,1.0,41439.0,,horrormysterythriller saw vii 3d - the final chapter
81537,Due Date (2010),Comedy,3.1,10.0,41733.0,,comedy due date
81562,127 Hours (2010),Adventure|Drama|Thriller,3.8333333333333335,18.0,44115.0,stranded,adventuredramathriller 127 hours stranded
81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX,3.6,20.0,38055.0,,actionanimationchildrencomedysci-fiimax megamind
81591,Black Swan (2010),Drama|Thriller,3.630952380952381,42.0,44214.0,alter ego atmospheric creepy horror obsession surreal,dramathriller black swan alter ego atmospheric creepy horror obsession surreal
81681,I Shot Jesse James (1949),Drama|Romance|Western,2.0,1.0,41058.0,,dramaromancewestern i shot jesse james
81782,Unstoppable (2010),Action|Drama|Thriller,3.357142857142857,7.0,44048.0,,actiondramathriller unstoppable
81784,Morning Glory (2010),Comedy|Drama|Romance,2.6666666666666665,6.0,38357.0,,comedydramaromance morning glory
81786,Certified Copy (Copie conforme) (2010),Drama,4.0,1.0,48303.0,,drama certified copy (copie conforme)
81788,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller,3.857142857142857,7.0,43539.0,,"crimedramaromancethriller next three days, the"
81791,Somewhere (2010),Drama,3.0,1.0,39210.0,,drama somewhere
81819,Biutiful (2010),Drama,4.25,2.0,45958.0,,drama biutiful
81831,"First Beautiful Thing, The (La prima cosa bella) (2010)",Comedy|Drama,4.0,1.0,36940.0,,"comedydrama first beautiful thing, the (la prima cosa bella)"
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX,3.9893617021276597,47.0,12444.0,,actionadventurefantasyimax harry potter and the deathly hallows: part 1
81845,"King's Speech, The (2010)",Drama,4.043103448275862,58.0,45269.0,,"drama king's speech, the"
81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,3.9166666666666665,24.0,38757.0,,animationchildrencomedyfantasymusicalromanceimax tangled
81910,"Art of the Steal, The (2009)",Documentary,4.0,2.0,41999.0,,"documentary art of the steal, the"
81932,"Fighter, The (2010)",Drama,3.760869565217391,23.0,45317.0,,"drama fighter, the"
81949,"Romantics, The (2010)",Comedy|Drama|Romance,3.0,1.0,41556.0,,"comedydramaromance romantics, the"
82041,"Loved Ones, The (2009)",Horror,4.25,2.0,46420.0,,"horror loved ones, the"
82053,Casino Jack (2010),Comedy|Crime,4.0,2.0,45324.0,,comedycrime casino jack
82088,Vincent Wants to Sea (Vincent will meer) (2010),Drama,3.0,1.0,47979.0,,drama vincent wants to sea (vincent will meer)
82093,London Boulevard (2010),Crime|Romance,1.5,1.0,48838.0,,crimeromance london boulevard
82095,Skyline (2010),Sci-Fi|Thriller,0.5,1.0,42684.0,,sci-fithriller skyline
82152,Beastly (2011),Drama|Fantasy|Romance,3.5,1.0,38117.0,,dramafantasyromance beastly
82167,Love and Other Drugs (2010),Comedy|Drama|Romance,2.7857142857142856,7.0,43347.0,,comedydramaromance love and other drugs
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",Adventure|Children|Fantasy,3.857142857142857,7.0,10140.0,,"adventurechildrenfantasy chronicles of narnia: the voyage of the dawn treader, the"
82202,"Tourist, The (2010)",Drama|Thriller,2.7142857142857144,7.0,37710.0,,"dramathriller tourist, the"
82242,Rare Exports: A Christmas Tale (Rare Exports) (2010),Action|Comedy,4.25,2.0,48395.0,male nudity,actioncomedy rare exports: a christmas tale (rare exports) male nudity
82366,Hatchet II (2010),Comedy|Horror|Thriller,4.5,1.0,43919.0,,comedyhorrorthriller hatchet ii
82378,All Good Things (2010),Drama|Mystery|Thriller,3.75,2.0,46503.0,,dramamysterythriller all good things
82459,True Grit (2010),Western,3.75,28.0,44264.0,atmospheric coen brothers jeff bridges matt damon predictable,western true grit atmospheric coen brothers jeff bridges matt damon predictable
82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX,3.236842105263158,19.0,20526.0,action choreography horrid characterisation poor plot development sequel soundtrack,actionadventuresci-fiimax tron: legacy action choreography horrid characterisation poor plot development sequel soundtrack
82499,How Do You Know (2010),Comedy|Drama|Romance,2.6666666666666665,3.0,42888.0,,comedydramaromance how do you know
82527,Barney's Version (2010),Drama,4.0,1.0,46829.0,,drama barney's version
82534,"Company Men, The (2010)",Drama,2.5,1.0,44129.0,,"drama company men, the"
82641,"One-Armed Swordsman, The (Dubei dao) (1967)",Action|Drama,3.0,1.0,54178.0,,"actiondrama one-armed swordsman, the (dubei dao)"
82667,I Saw the Devil (Akmareul boatda) (2010),Crime|Thriller,3.875,4.0,49797.0,,crimethriller i saw the devil (akmareul boatda)
82684,Trash Humpers (2009),Drama,0.5,1.0,46788.0,,drama trash humpers
82744,Faster (2010),Action|Crime|Drama,5.0,1.0,41283.0,,actioncrimedrama faster
82765,Little Big Soldier (Da bing xiao jiang) (2010),Action|Adventure|Comedy|Drama|War,3.5,1.0,35138.0,,actionadventurecomedydramawar little big soldier (da bing xiao jiang)
82767,Rabbit Hole (2010),Drama,3.5,1.0,27585.0,,drama rabbit hole
82848,One Week (1920),Comedy,3.5,1.0,23282.0,,comedy one week
82852,Little Fockers (2010),Comedy,1.8333333333333333,6.0,39451.0,,comedy little fockers
82854,Gulliver's Travels (2010),Adventure|Comedy|Fantasy,1.8333333333333333,6.0,38745.0,,adventurecomedyfantasy gulliver's travels
82857,Sweetgrass (2009),Adventure|Documentary|Western,4.5,1.0,50071.0,,adventuredocumentarywestern sweetgrass
83086,Burlesque (2010),Drama|Musical|Romance,2.5,1.0,42297.0,,dramamusicalromance burlesque
83132,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",Animation|Children|Fantasy,3.5,4.0,51739.0,,"animationchildrenfantasy secret world of arrietty, the (kari-gurashi no arietti)"
83134,Tucker & Dale vs Evil (2010),Comedy|Horror,3.9166666666666665,18.0,46838.0,black comedy,comedyhorror tucker & dale vs evil black comedy
83177,Yogi Bear (2010),Children|Comedy,1.1666666666666667,3.0,41515.0,,childrencomedy yogi bear
83270,Made in Dagenham (2010),Comedy|Drama,2.0,1.0,46138.0,,comedydrama made in dagenham
83349,"Green Hornet, The (2011)",Action|Comedy|Crime|Fantasy|Thriller|IMAX,3.0,11.0,40805.0,,"actioncomedycrimefantasythrillerimax green hornet, the"
83369,"Way Back, The (2010)",Drama,4.0,1.0,49009.0,,"drama way back, the"
83374,"Warrior's Way, The (2010)",Action|Fantasy|Western,3.5,1.0,46528.0,,"actionfantasywestern warrior's way, the"
83480,Season of the Witch (2011),Adventure|Drama|Fantasy,3.5,1.0,23047.0,,adventuredramafantasy season of the witch
83601,Amer (2009),Drama|Horror,0.5,1.0,43950.0,,dramahorror amer
83613,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX,3.0,9.0,49849.0,,actionsci-fithrillerwesternimax cowboys & aliens
83796,Anything for Her (Pour elle) (2008),Crime|Drama|Thriller,2.5,1.0,14556.0,,crimedramathriller anything for her (pour elle)
83803,Day & Night (2010),Animation|Children,4.1,5.0,40619.0,,animationchildren day & night
83827,Marwencol (2010),Documentary,4.25,2.0,52013.0,,documentary marwencol
83910,"Dilemma, The (2011)",Comedy|Drama,2.5,2.0,44564.0,,"comedydrama dilemma, the"
83969,Down Argentine Way (1940),Comedy|Drama|Romance,5.0,1.0,43810.0,,comedydramaromance down argentine way
83976,"Trip, The (2010)",Comedy|Drama,4.0,1.0,63578.0,,"comedydrama trip, the"
84152,Limitless (2011),Sci-Fi|Thriller,3.95,30.0,51876.0,,sci-fithriller limitless
84156,Happy People: A Year in the Taiga (2010),Documentary,4.5,1.0,89704.0,,documentary happy people: a year in the taiga
